 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230207105342624,2023-02-07 10:53:42,258.97,75.65,114.93,40.74,27.64,0.15
20230207105342811,2023-02-07 10:53:42,365.17,101.84,161.49,59.65,42.19,0.17
20230207105342991,2023-02-07 10:53:42,426.28,98.93,184.77,97.48,45.10,0.19
20230207105343150,2023-02-07 10:53:43,500.47,123.66,222.59,100.39,53.83,0.21
20230207105343309,2023-02-07 10:53:43,528.12,144.03,226.96,94.57,62.56,0.17
20230207105343467,2023-02-07 10:53:43,603.77,155.67,267.70,110.57,69.83,0.25
20230207105343626,2023-02-07 10:53:43,747.80,190.59,314.25,144.03,98.93,0.25
20230207105343786,2023-02-07 10:53:43,771.08,197.86,324.43,148.40,100.39,0.21
20230207105343944,2023-02-07 10:53:43,755.08,186.22,320.07,155.67,93.11,0.17
20230207105344122,2023-02-07 10:53:44,260.42,62.56,113.48,58.19,26.19,0.14
20230207105344307,2023-02-07 10:53:44,37.83,16.00,24.73,-10.18,7.27,0.08
20230207105344522,2023-02-07 10:53:44,11.64,2.91,7.27,1.45,0.00,0.02
20230207105344736,2023-02-07 10:53:44,13.09,7.27,4.36,-2.91,4.36,0.05
20230207105344951,2023-02-07 10:53:44,-8.73,0.00,4.36,-13.09,0.00,0.01
20230207105345145,2023-02-07 10:53:45,5.82,1.45,4.36,-4.36,4.36,-0.02
20230207105345331,2023-02-07 10:53:45,-5.82,2.91,11.64,-21.82,1.45,0.03
20230207105345518,2023-02-07 10:53:45,5.82,1.45,5.82,-7.27,5.82,0.05
20230207105345705,2023-02-07 10:53:45,42.19,13.09,20.37,5.82,2.91,0.08
20230207105345892,2023-02-07 10:53:45,101.84,27.64,58.19,5.82,10.18,0.08
20230207105346072,2023-02-07 10:53:46,267.70,80.02,110.57,45.10,32.01,0.14
20230207105346350,2023-02-07 10:53:46,385.54,97.48,171.67,71.29,45.10,0.16
20230207105346611,2023-02-07 10:53:46,529.57,132.39,229.87,106.21,61.10,0.16
20230207105346880,2023-02-07 10:53:46,587.77,148.40,241.51,128.03,69.83,0.17
20230207105347137,2023-02-07 10:53:47,557.21,142.58,240.05,106.21,68.38,0.15
20230207105347363,2023-02-07 10:53:47,532.48,128.03,228.41,109.11,66.92,0.21
20230207105347601,2023-02-07 10:53:47,624.14,160.04,267.70,128.03,68.38,0.19
20230207105347833,2023-02-07 10:53:47,641.60,162.94,273.51,133.85,71.29,0.21
20230207105348059,2023-02-07 10:53:48,619.77,148.40,264.79,133.85,72.74,0.25
20230207105348321,2023-02-07 10:53:48,616.86,162.94,269.15,114.93,69.83,0.23
20230207105348592,2023-02-07 10:53:48,656.14,161.49,272.06,145.49,77.11,0.17
20230207105348861,2023-02-07 10:53:48,600.86,152.76,261.88,114.93,71.29,0.22
20230207105349135,2023-02-07 10:53:49,627.05,152.76,260.42,138.21,75.65,0.20
20230207105349349,2023-02-07 10:53:49,621.23,160.04,263.33,129.48,68.38,0.21
20230207105349512,2023-02-07 10:53:49,570.31,136.76,250.24,120.75,62.56,0.15
20230207105349673,2023-02-07 10:53:49,88.75,32.01,48.01,-2.91,11.64,0.09
20230207105349831,2023-02-07 10:53:49,5.82,14.55,7.27,-21.82,5.82,0.04
20230207105350018,2023-02-07 10:53:50,8.73,10.18,4.36,-11.64,5.82,0.03
20230207105350219,2023-02-07 10:53:50,8.73,1.45,8.73,-1.45,0.00,0.06
20230207105350433,2023-02-07 10:53:50,13.09,18.91,10.18,-16.00,0.00,0.10
20230207105350647,2023-02-07 10:53:50,72.74,26.19,33.46,13.09,0.00,0.10
20230207105350863,2023-02-07 10:53:50,133.85,42.19,64.01,11.64,16.00,0.14
20230207105351048,2023-02-07 10:53:51,272.06,66.92,122.21,50.92,32.01,0.13
20230207105351223,2023-02-07 10:53:51,496.11,119.30,208.05,110.57,58.19,0.16
20230207105351385,2023-02-07 10:53:51,650.32,161.49,277.88,125.12,85.84,0.20
20230207105351544,2023-02-07 10:53:51,798.72,197.86,334.62,161.49,104.75,0.26
20230207105351702,2023-02-07 10:53:51,859.83,212.41,354.99,174.58,117.84,0.21
20230207105351861,2023-02-07 10:53:51,373.90,106.21,148.40,69.83,49.47,0.12
20230207105352020,2023-02-07 10:53:52,85.84,29.10,34.92,10.18,11.64,0.10
20230207105352179,2023-02-07 10:53:52,10.18,20.37,4.36,-14.55,0.00,0.01
20230207105352394,2023-02-07 10:53:52,14.55,16.00,1.45,-7.27,4.36,0.01
20230207105352614,2023-02-07 10:53:52,14.55,11.64,5.82,-2.91,0.00,-0.01
20230207105352829,2023-02-07 10:53:52,0.00,5.82,2.91,-11.64,2.91,0.01
20230207105353044,2023-02-07 10:53:53,-1.45,4.36,0.00,-5.82,0.00,0.02
20230207105353250,2023-02-07 10:53:53,8.73,8.73,7.27,-7.27,0.00,0.02
20230207105353437,2023-02-07 10:53:53,5.82,8.73,1.45,-8.73,4.36,0.01
20230207105353623,2023-02-07 10:53:53,-11.64,8.73,0.00,-21.82,1.45,0.01
20230207105353809,2023-02-07 10:53:53,4.36,10.18,13.09,-18.91,0.00,-0.01
20230207105353995,2023-02-07 10:53:53,-2.91,1.45,10.18,-16.00,1.45,0.03
20230207105354181,2023-02-07 10:53:54,-2.91,0.00,4.36,-7.27,0.00,0.03
20230207105354389,2023-02-07 10:53:54,4.36,7.27,8.73,-13.09,1.45,0.01
20230207105354604,2023-02-07 10:53:54,7.27,1.45,2.91,-2.91,5.82,0.03
20230207105354818,2023-02-07 10:53:54,4.36,8.73,5.82,-13.09,2.91,0.00
20230207105355033,2023-02-07 10:53:55,5.82,8.73,7.27,-11.64,1.45,0.08
20230207105355246,2023-02-07 10:53:55,46.56,11.64,21.82,11.64,1.45,0.07
20230207105355433,2023-02-07 10:53:55,104.75,30.55,55.28,7.27,11.64,0.15
20230207105355591,2023-02-07 10:53:55,224.05,61.10,103.30,32.01,27.64,0.15
20230207105355751,2023-02-07 10:53:55,353.53,85.84,161.49,61.10,45.10,0.15
20230207105355909,2023-02-07 10:53:55,432.10,109.11,177.49,93.11,52.38,0.15
20230207105356068,2023-02-07 10:53:56,517.93,126.57,222.59,106.21,62.56,0.23
20230207105356228,2023-02-07 10:53:56,536.85,135.30,232.78,103.30,65.47,0.14
20230207105356404,2023-02-07 10:53:56,680.88,168.76,277.88,151.31,82.93,0.24
20230207105356588,2023-02-07 10:53:56,723.07,168.76,301.16,161.49,91.66,0.20
20230207105356773,2023-02-07 10:53:56,744.89,184.77,311.34,151.31,97.48,0.19
20230207105356957,2023-02-07 10:53:56,362.26,97.48,152.76,68.38,43.65,0.18
20230207105357144,2023-02-07 10:53:57,100.39,32.01,33.46,27.64,7.27,0.09
20230207105357325,2023-02-07 10:53:57,21.82,11.64,8.73,-2.91,4.36,0.07
20230207105357511,2023-02-07 10:53:57,14.55,13.09,4.36,-4.36,1.45,0.03
20230207105357702,2023-02-07 10:53:57,-14.55,2.91,4.36,-21.82,0.00,0.01
20230207105357887,2023-02-07 10:53:57,10.18,18.91,0.00,-11.64,2.91,0.04
20230207105358072,2023-02-07 10:53:58,72.74,20.37,42.19,1.45,8.73,0.08
20230207105358258,2023-02-07 10:53:58,244.42,66.92,107.66,43.65,26.19,0.16
20230207105358435,2023-02-07 10:53:58,384.08,107.66,162.94,65.47,48.01,0.19
20230207105358619,2023-02-07 10:53:58,539.76,142.58,226.96,106.21,64.01,0.15
20230207105358802,2023-02-07 10:53:58,657.60,152.76,279.33,142.58,82.93,0.18
20230207105358988,2023-02-07 10:53:58,676.51,177.49,282.24,130.94,85.84,0.23
20230207105359171,2023-02-07 10:53:59,806.00,193.50,333.16,171.67,107.66,0.23
20230207105359355,2023-02-07 10:53:59,685.24,177.49,286.61,133.85,87.29,0.20
20230207105359541,2023-02-07 10:53:59,116.39,43.65,46.56,11.64,14.55,0.12
20230207105359768,2023-02-07 10:53:59,21.82,14.55,2.91,-1.45,5.82,0.02
20230207105400031,2023-02-07 10:54:00,27.64,16.00,13.09,-1.45,0.00,0.01
20230207105400312,2023-02-07 10:54:00,8.73,16.00,7.27,-20.37,5.82,0.00
20230207105400618,2023-02-07 10:54:00,-4.36,14.55,0.00,-18.91,0.00,-0.01
20230207105400949,2023-02-07 10:54:00,11.64,14.55,1.45,-7.27,2.91,0.03
20230207105401263,2023-02-07 10:54:01,-2.91,13.09,0.00,-21.82,5.82,0.01
20230207105401540,2023-02-07 10:54:01,13.09,7.27,2.91,0.00,2.91,0.03
20230207105401812,2023-02-07 10:54:01,8.73,7.27,8.73,-7.27,0.00,0.01
20230207105402082,2023-02-07 10:54:02,-5.82,14.55,0.00,-21.82,1.45,-0.01
20230207105402346,2023-02-07 10:54:02,7.27,14.55,7.27,-21.82,7.27,0.02
20230207105402650,2023-02-07 10:54:02,16.00,11.64,7.27,-7.27,4.36,0.01
20230207105402885,2023-02-07 10:54:02,-13.09,2.91,1.45,-21.82,4.36,0.01
20230207105403101,2023-02-07 10:54:03,-16.00,1.45,2.91,-21.82,1.45,0.05
20230207105403316,2023-02-07 10:54:03,-2.91,7.27,0.00,-10.18,0.00,0.02
20230207105403520,2023-02-07 10:54:03,-7.27,8.73,0.00,-21.82,5.82,0.01
20230207105403707,2023-02-07 10:54:03,-20.37,1.45,0.00,-21.82,0.00,-0.02
20230207105403892,2023-02-07 10:54:03,21.82,13.09,5.82,-2.91,5.82,0.00
20230207105404077,2023-02-07 10:54:04,7.27,5.82,5.82,-8.73,4.36,-0.01
20230207105404265,2023-02-07 10:54:04,-8.73,0.00,1.45,-11.64,1.45,-0.01
20230207105404450,2023-02-07 10:54:04,-2.91,0.00,0.00,-7.27,4.36,0.03
20230207105404662,2023-02-07 10:54:04,-8.73,10.18,1.45,-21.82,1.45,0.01
20230207105404875,2023-02-07 10:54:04,1.45,0.00,0.00,-4.36,5.82,0.01
20230207105405089,2023-02-07 10:54:05,26.19,13.09,11.64,-4.36,5.82,-0.03
20230207105405303,2023-02-07 10:54:05,20.37,4.36,8.73,1.45,5.82,0.01
20230207105405514,2023-02-07 10:54:05,23.28,16.00,0.00,2.91,4.36,-0.03
20230207105405701,2023-02-07 10:54:05,13.09,4.36,5.82,-4.36,7.27,-0.01
20230207105405888,2023-02-07 10:54:05,-20.37,1.45,0.00,-21.82,0.00,-0.01
20230207105406074,2023-02-07 10:54:06,4.36,13.09,7.27,-21.82,5.82,0.02
20230207105406260,2023-02-07 10:54:06,5.82,10.18,5.82,-18.91,8.73,0.01
20230207105406445,2023-02-07 10:54:06,-7.27,14.55,0.00,-21.82,0.00,0.01
20230207105406651,2023-02-07 10:54:06,4.36,11.64,0.00,-7.27,0.00,-0.01
20230207105406868,2023-02-07 10:54:06,-11.64,7.27,2.91,-21.82,0.00,0.00
20230207105407084,2023-02-07 10:54:07,-8.73,11.64,1.45,-21.82,0.00,-0.01
20230207105407298,2023-02-07 10:54:07,-16.00,4.36,1.45,-21.82,0.00,-0.01
20230207105407516,2023-02-07 10:54:07,13.09,8.73,0.00,-1.45,5.82,0.01
20230207105407706,2023-02-07 10:54:07,-2.91,4.36,7.27,-21.82,7.27,0.01
20230207105407897,2023-02-07 10:54:07,-1.45,11.64,8.73,-21.82,0.00,-0.02
20230207105408084,2023-02-07 10:54:08,21.82,13.09,10.18,-5.82,4.36,0.01
20230207105408268,2023-02-07 10:54:08,14.55,7.27,0.00,1.45,5.82,0.01
20230207105408454,2023-02-07 10:54:08,-17.46,1.45,0.00,-21.82,2.91,0.02
20230207105408652,2023-02-07 10:54:08,0.00,0.00,2.91,-5.82,2.91,0.01
20230207105408867,2023-02-07 10:54:08,10.18,11.64,0.00,-7.27,5.82,0.03
20230207105409082,2023-02-07 10:54:09,-8.73,2.91,1.45,-20.37,7.27,0.03
20230207105409296,2023-02-07 10:54:09,-13.09,0.00,4.36,-21.82,4.36,-0.02
20230207105409510,2023-02-07 10:54:09,10.18,5.82,7.27,-2.91,0.00,0.00
20230207105409706,2023-02-07 10:54:09,-4.36,7.27,7.27,-21.82,2.91,0.01
20230207105409892,2023-02-07 10:54:09,16.00,11.64,1.45,-1.45,4.36,0.02
20230207105410081,2023-02-07 10:54:10,-2.91,5.82,13.09,-21.82,0.00,-0.03
20230207105410265,2023-02-07 10:54:10,8.73,10.18,4.36,-5.82,0.00,0.00
20230207105410452,2023-02-07 10:54:10,10.18,13.09,13.09,-21.82,5.82,-0.01
20230207105421512,2023-02-07 10:54:21,87.29,36.37,45.10,-4.36,10.18,0.10
20230207105421695,2023-02-07 10:54:21,215.32,56.74,85.84,45.10,27.64,0.14
20230207105421877,2023-02-07 10:54:21,328.80,85.84,146.94,50.92,45.10,0.17
20230207105422036,2023-02-07 10:54:22,419.00,106.21,173.13,88.75,50.92,0.17
20230207105422195,2023-02-07 10:54:22,487.38,123.66,203.68,101.84,58.19,0.17
20230207105422353,2023-02-07 10:54:22,606.68,151.31,261.88,113.48,80.02,0.16
20230207105422512,2023-02-07 10:54:22,612.50,161.49,261.88,117.84,71.29,0.15
20230207105422671,2023-02-07 10:54:22,753.62,189.13,311.34,158.58,94.57,0.19
20230207105422828,2023-02-07 10:54:22,257.51,59.65,112.02,55.28,30.55,0.09
20230207105423003,2023-02-07 10:54:22,13.09,13.09,7.27,-10.18,2.91,0.00
20230207105423218,2023-02-07 10:54:23,-4.36,11.64,5.82,-21.82,0.00,0.01
20230207105423433,2023-02-07 10:54:23,-2.91,5.82,0.00,-14.55,5.82,0.03
20230207105423647,2023-02-07 10:54:23,5.82,10.18,1.45,-5.82,0.00,0.03
20230207105423860,2023-02-07 10:54:23,-11.64,8.73,1.45,-21.82,0.00,0.05
20230207105424055,2023-02-07 10:54:24,14.55,13.09,7.27,-7.27,1.45,0.03
20230207105424243,2023-02-07 10:54:24,5.82,11.64,0.00,-10.18,4.36,0.02
20230207105424428,2023-02-07 10:54:24,-2.91,7.27,5.82,-21.82,5.82,0.01
20230207105424615,2023-02-07 10:54:24,-4.36,4.36,1.45,-10.18,0.00,0.01
20230207105424802,2023-02-07 10:54:24,8.73,10.18,2.91,-10.18,5.82,0.00
20230207105424995,2023-02-07 10:54:24,4.36,11.64,5.82,-17.46,4.36,0.01
20230207105425211,2023-02-07 10:54:25,-13.09,1.45,5.82,-21.82,1.45,0.03
20230207105425429,2023-02-07 10:54:25,14.55,10.18,4.36,-4.36,4.36,0.00
20230207105425645,2023-02-07 10:54:25,1.45,10.18,7.27,-21.82,5.82,0.04
20230207105425859,2023-02-07 10:54:25,10.18,7.27,0.00,-2.91,5.82,0.01
20230207105426060,2023-02-07 10:54:26,-8.73,8.73,0.00,-21.82,4.36,0.04
20230207105426247,2023-02-07 10:54:26,-10.18,1.45,10.18,-21.82,0.00,0.01
20230207105426475,2023-02-07 10:54:26,1.45,13.09,7.27,-21.82,2.91,0.04
20230207105426751,2023-02-07 10:54:26,-4.36,0.00,5.82,-17.46,7.27,0.04
20230207105427019,2023-02-07 10:54:27,11.64,7.27,2.91,-2.91,4.36,0.04
20230207105427350,2023-02-07 10:54:27,-17.46,1.45,0.00,-21.82,2.91,0.00
20230207105427667,2023-02-07 10:54:27,-0.00,8.73,8.73,-20.37,2.91,0.01
20230207105427999,2023-02-07 10:54:27,5.82,7.27,4.36,-14.55,8.73,-0.02
20230207105428266,2023-02-07 10:54:28,-18.91,2.91,0.00,-21.82,0.00,0.01
20230207105428531,2023-02-07 10:54:28,16.00,10.18,1.45,-1.45,5.82,0.03
20230207105428804,2023-02-07 10:54:28,-16.00,1.45,2.91,-21.82,1.45,0.03
20230207105429073,2023-02-07 10:54:29,-4.36,8.73,8.73,-21.82,0.00,0.04
20230207105429392,2023-02-07 10:54:29,-14.55,5.82,0.00,-21.82,1.45,0.04
20230207105429675,2023-02-07 10:54:29,-2.91,0.00,4.36,-7.27,0.00,-0.01
20230207105429889,2023-02-07 10:54:29,-4.36,4.36,0.00,-8.73,0.00,0.00
20230207105430099,2023-02-07 10:54:30,-7.27,10.18,2.91,-21.82,1.45,0.04
20230207105430284,2023-02-07 10:54:30,-11.64,10.18,0.00,-21.82,0.00,0.02
20230207105430469,2023-02-07 10:54:30,18.91,5.82,10.18,-1.45,4.36,0.04
20230207105430655,2023-02-07 10:54:30,-8.73,0.00,7.27,-21.82,5.82,0.00
20230207105430840,2023-02-07 10:54:30,-14.55,0.00,5.82,-21.82,1.45,0.02
20230207105431027,2023-02-07 10:54:31,-14.55,1.45,1.45,-18.91,1.45,-0.01
20230207105431233,2023-02-07 10:54:31,-7.27,0.00,4.36,-11.64,0.00,0.01
20230207105431448,2023-02-07 10:54:31,-21.82,0.00,0.00,-21.82,0.00,0.03
20230207105431662,2023-02-07 10:54:31,11.64,7.27,1.45,-1.45,4.36,0.05
20230207105431885,2023-02-07 10:54:31,-11.64,1.45,7.27,-20.37,0.00,0.02
20230207105432098,2023-02-07 10:54:32,10.18,11.64,10.18,-11.64,0.00,-0.01
20230207105432285,2023-02-07 10:54:32,-13.09,4.36,1.45,-21.82,2.91,0.02
20230207105432471,2023-02-07 10:54:32,7.27,2.91,8.73,-5.82,1.45,0.01
20230207105432656,2023-02-07 10:54:32,5.82,1.45,4.36,-4.36,4.36,0.01
20230207105432842,2023-02-07 10:54:32,5.82,4.36,10.18,-10.18,1.45,0.05
20230207105433028,2023-02-07 10:54:33,-8.73,5.82,1.45,-21.82,5.82,0.02
20230207105433226,2023-02-07 10:54:33,-13.09,0.00,0.00,-17.46,4.36,0.01
20230207105433442,2023-02-07 10:54:33,-4.36,5.82,5.82,-21.82,5.82,-0.01
20230207105433657,2023-02-07 10:54:33,-7.27,0.00,2.91,-13.09,2.91,0.02
20230207105433871,2023-02-07 10:54:33,-14.55,0.00,7.27,-21.82,0.00,0.01
20230207105636911,2023-02-07 10:56:36,157.13,43.65,69.83,23.28,20.37,0.14
20230207105637088,2023-02-07 10:56:37,296.79,66.92,125.12,65.47,39.28,0.18
20230207105637247,2023-02-07 10:56:37,423.37,112.02,173.13,82.93,55.28,0.17
20230207105637406,2023-02-07 10:56:37,417.55,106.21,177.49,77.11,56.74,0.16
20230207105637564,2023-02-07 10:56:37,500.47,129.48,208.05,98.93,64.01,0.19
20230207105637723,2023-02-07 10:56:37,549.94,135.30,234.23,107.66,72.74,0.17
20230207105637882,2023-02-07 10:56:37,606.68,145.49,245.87,136.76,78.56,0.19
20230207105638042,2023-02-07 10:56:38,580.49,148.40,237.14,123.66,71.29,0.21
20230207105638226,2023-02-07 10:56:38,433.55,110.57,181.86,87.29,53.83,0.17
20230207105638410,2023-02-07 10:56:38,66.92,24.73,27.64,10.18,4.36,0.06
20230207105638625,2023-02-07 10:56:38,24.73,13.09,4.36,4.36,2.91,-0.03
20230207105638838,2023-02-07 10:56:38,11.64,0.00,8.73,-1.45,4.36,0.01
20230207105639052,2023-02-07 10:56:39,-14.55,0.00,0.00,-21.82,7.27,0.00
20230207105639241,2023-02-07 10:56:39,16.00,0.00,8.73,1.45,5.82,0.01
20230207105639426,2023-02-07 10:56:39,8.73,5.82,10.18,-16.00,8.73,0.01
20230207105639612,2023-02-07 10:56:39,-4.36,0.00,0.00,-5.82,1.45,0.03
20230207105639798,2023-02-07 10:56:39,-13.09,0.00,8.73,-21.82,0.00,0.03
20230207105639982,2023-02-07 10:56:39,1.45,1.45,0.00,0.00,0.00,0.01
20230207105640176,2023-02-07 10:56:40,-4.36,7.27,4.36,-21.82,5.82,0.01
20230207105640391,2023-02-07 10:56:40,1.45,7.27,1.45,-10.18,2.91,0.03
20230207105640607,2023-02-07 10:56:40,-8.73,5.82,7.27,-21.82,0.00,0.02
20230207105640864,2023-02-07 10:56:40,11.64,11.64,0.00,-7.27,7.27,0.02
20230207105641172,2023-02-07 10:56:41,2.91,1.45,0.00,-2.91,4.36,-0.01
20230207105641444,2023-02-07 10:56:41,11.64,5.82,10.18,-10.18,5.82,-0.03
20230207105641708,2023-02-07 10:56:41,2.91,11.64,2.91,-16.00,4.36,0.01
20230207105641983,2023-02-07 10:56:41,-13.09,4.36,4.36,-21.82,0.00,-0.02
20230207105642265,2023-02-07 10:56:42,-8.73,7.27,1.45,-18.91,1.45,-0.01
20230207105642578,2023-02-07 10:56:42,11.64,11.64,11.64,-11.64,0.00,0.03
20230207105642899,2023-02-07 10:56:42,8.73,1.45,7.27,0.00,0.00,0.03
20230207105643210,2023-02-07 10:56:43,-14.55,0.00,5.82,-20.37,0.00,0.01
20230207105643481,2023-02-07 10:56:43,2.91,10.18,7.27,-16.00,1.45,0.01
20230207105643756,2023-02-07 10:56:43,5.82,7.27,0.00,-2.91,1.45,0.02
20230207105644014,2023-02-07 10:56:44,0.00,0.00,0.00,-1.45,1.45,-0.01
20230207105644199,2023-02-07 10:56:44,11.64,5.82,0.00,1.45,4.36,0.03
20230207105644413,2023-02-07 10:56:44,11.64,7.27,8.73,-8.73,4.36,0.05
20230207105644627,2023-02-07 10:56:44,-7.27,7.27,7.27,-21.82,0.00,-0.01
20230207105644841,2023-02-07 10:56:44,5.82,0.00,7.27,-4.36,2.91,-0.03
20230207105645057,2023-02-07 10:56:45,-10.18,0.00,0.00,-10.18,0.00,0.03
20230207105645267,2023-02-07 10:56:45,10.18,13.09,0.00,-4.36,1.45,-0.03
20230207105645454,2023-02-07 10:56:45,-2.91,4.36,10.18,-21.82,4.36,0.03
20230207105645639,2023-02-07 10:56:45,-4.36,8.73,4.36,-21.82,4.36,0.01
20230207105645828,2023-02-07 10:56:45,11.64,13.09,2.91,-4.36,0.00,0.01
20230207105646014,2023-02-07 10:56:46,7.27,7.27,5.82,-10.18,4.36,0.03
20230207105646200,2023-02-07 10:56:46,-11.64,2.91,1.45,-21.82,5.82,0.02
20230207105646407,2023-02-07 10:56:46,13.09,2.91,7.27,1.45,1.45,0.02
20230207105646622,2023-02-07 10:56:46,7.27,2.91,0.00,-1.45,5.82,-0.01
20230207105646839,2023-02-07 10:56:46,0.00,11.64,1.45,-21.82,8.73,0.02
20230207105647053,2023-02-07 10:56:47,10.18,1.45,4.36,0.00,4.36,0.01
20230207105647273,2023-02-07 10:56:47,-2.91,13.09,0.00,-21.82,5.82,-0.01
20230207105647461,2023-02-07 10:56:47,-5.82,0.00,5.82,-11.64,0.00,-0.01
20230207105647647,2023-02-07 10:56:47,-20.37,0.00,1.45,-21.82,0.00,-0.01
20230207105647834,2023-02-07 10:56:47,-13.09,0.00,5.82,-21.82,2.91,0.01
20230207105648021,2023-02-07 10:56:48,2.91,0.00,10.18,-8.73,1.45,-0.03
20230207105648207,2023-02-07 10:56:48,-2.91,0.00,1.45,-4.36,0.00,0.03
20230207105648408,2023-02-07 10:56:48,8.73,8.73,4.36,-5.82,1.45,0.01
20230207105648623,2023-02-07 10:56:48,-1.45,1.45,5.82,-14.55,5.82,0.01
20230207105648839,2023-02-07 10:56:48,17.46,7.27,5.82,1.45,2.91,0.03
20230207105649054,2023-02-07 10:56:49,-10.18,0.00,4.36,-14.55,0.00,-0.02
20230207105649268,2023-02-07 10:56:49,-4.36,11.64,2.91,-21.82,2.91,-0.01
