 , ,Total Pressure:, Pressure 1:, Pressure 2:, Pressure 3:, Pressure 4:, Horizontal:
20230131103900465,2023-01-31 10:39:00,7.27,4.36,0.00,1.45,1.45,-0.01
20230131103900710,2023-01-31 10:39:00,10.18,1.45,-2.91,8.73,2.91,0.00
20230131103900955,2023-01-31 10:39:00,11.64,2.91,1.45,8.73,-1.45,-0.02
20230131103901175,2023-01-31 10:39:01,7.27,4.36,-1.45,2.91,1.45,-0.02
20230131103901383,2023-01-31 10:39:01,2.91,1.45,-2.91,0.00,4.36,0.03
20230131103901595,2023-01-31 10:39:01,20.37,-1.45,-1.45,18.91,4.36,0.01
20230131103901811,2023-01-31 10:39:01,45.10,10.18,1.45,20.37,13.09,0.00
20230131103902023,2023-01-31 10:39:02,74.20,21.82,7.27,21.82,23.28,-0.02
20230131103902318,2023-01-31 10:39:02,174.58,53.83,24.73,52.38,43.65,0.03
20230131103902676,2023-01-31 10:39:02,295.34,91.66,40.74,87.29,75.65,0.00
20230131103902888,2023-01-31 10:39:02,443.73,129.48,65.47,129.48,119.30,0.02
20230131103903089,2023-01-31 10:39:03,640.14,183.31,101.84,187.68,167.31,0.01
20230131103903280,2023-01-31 10:39:03,794.36,224.05,128.03,237.14,205.14,0.00
20230131103903464,2023-01-31 10:39:03,811.81,232.78,132.39,241.51,205.14,-0.03
20230131103903644,2023-01-31 10:39:03,813.27,231.32,129.48,244.42,208.05,0.01
20230131103903825,2023-01-31 10:39:03,810.36,232.78,129.48,244.42,203.68,0.01
20230131103904008,2023-01-31 10:39:03,811.81,231.32,130.94,245.87,203.68,0.01
20230131103904221,2023-01-31 10:39:04,789.99,232.78,125.12,229.87,202.23,0.00
20230131103904430,2023-01-31 10:39:04,807.45,232.78,130.94,241.51,202.23,0.01
20230131103904684,2023-01-31 10:39:04,797.27,231.32,123.66,241.51,200.77,0.03
20230131103905036,2023-01-31 10:39:05,804.54,229.87,130.94,244.42,199.32,0.01
20230131103905230,2023-01-31 10:39:05,285.15,77.11,34.92,106.21,66.92,0.01
20230131103905410,2023-01-31 10:39:05,50.92,8.73,4.36,29.10,8.73,-0.02
20230131103905624,2023-01-31 10:39:05,7.27,2.91,-1.45,1.45,4.36,0.02
20230131103905832,2023-01-31 10:39:05,1.45,1.45,-4.36,0.00,4.36,0.03
20230131103906040,2023-01-31 10:39:06,10.18,2.91,2.91,2.91,1.45,0.02
20230131103906271,2023-01-31 10:39:06,16.00,4.36,2.91,7.27,1.45,0.02
20230131103906518,2023-01-31 10:39:06,4.36,2.91,0.00,0.00,1.45,-0.01
20230131103906759,2023-01-31 10:39:06,20.37,2.91,2.91,8.73,5.82,-0.01
20230131103907072,2023-01-31 10:39:07,53.83,8.73,7.27,24.73,13.09,-0.01
20230131103907399,2023-01-31 10:39:07,110.57,26.19,16.00,40.74,27.64,0.01
20230131103907583,2023-01-31 10:39:07,171.67,46.56,27.64,50.92,46.56,0.04
20230131103907764,2023-01-31 10:39:07,237.14,77.11,27.64,66.92,65.47,0.00
20230131103907946,2023-01-31 10:39:07,392.81,113.48,56.74,123.66,98.93,0.01
20230131103908130,2023-01-31 10:39:08,517.93,146.94,80.02,158.58,132.39,-0.03
20230131103908349,2023-01-31 10:39:08,643.05,181.86,101.84,192.04,167.31,0.01
20230131103908563,2023-01-31 10:39:08,743.44,216.77,125.12,210.96,190.59,0.02
20230131103908779,2023-01-31 10:39:08,757.98,218.23,123.66,225.50,190.59,0.01
20230131103909043,2023-01-31 10:39:09,763.80,219.68,119.30,232.78,192.04,0.00
20230131103909370,2023-01-31 10:39:09,760.89,216.77,120.75,234.23,189.13,0.01
20230131103909788,2023-01-31 10:39:09,743.44,216.77,117.84,216.77,192.04,0.02
20230131103910055,2023-01-31 10:39:10,759.44,224.05,120.75,224.05,190.59,0.01
20230131103910351,2023-01-31 10:39:10,523.75,158.58,78.56,155.67,130.94,-0.01
20230131103910668,2023-01-31 10:39:10,87.29,21.82,14.55,32.01,18.91,0.01
20230131103911005,2023-01-31 10:39:10,24.73,2.91,0.00,20.37,1.45,0.00
20230131103911346,2023-01-31 10:39:11,11.64,-1.45,-4.36,13.09,4.36,-0.01
20230131103911657,2023-01-31 10:39:11,-5.82,-2.91,-2.91,0.00,0.00,-0.01
20230131103912162,2023-01-31 10:39:12,27.64,1.45,4.36,18.91,2.91,0.01
20230131103912445,2023-01-31 10:39:12,11.64,1.45,-1.45,10.18,1.45,0.01
20230131103912695,2023-01-31 10:39:12,0.00,4.36,-4.36,0.00,0.00,0.03
20230131103912939,2023-01-31 10:39:12,18.91,0.00,-4.36,17.46,5.82,0.00
20230131103913191,2023-01-31 10:39:13,53.83,14.55,4.36,18.91,16.00,0.00
20230131103913423,2023-01-31 10:39:13,113.48,33.46,14.55,34.92,30.55,0.01
20230131103913607,2023-01-31 10:39:13,199.32,64.01,23.28,56.74,55.28,-0.01
20230131103913801,2023-01-31 10:39:13,338.98,98.93,50.92,103.30,85.84,0.01
20230131103913985,2023-01-31 10:39:13,467.01,138.21,62.56,141.12,125.12,-0.01
20230131103914258,2023-01-31 10:39:14,659.05,183.31,106.21,193.50,176.04,0.00
20230131103914549,2023-01-31 10:39:14,701.25,194.95,112.02,212.41,181.86,-0.01
20230131103914759,2023-01-31 10:39:14,709.97,200.77,113.48,213.87,181.86,-0.01
20230131103914973,2023-01-31 10:39:14,696.88,202.23,110.57,203.68,180.40,0.03
20230131103915186,2023-01-31 10:39:15,698.34,202.23,113.48,205.14,177.49,0.00
20230131103915387,2023-01-31 10:39:15,689.61,197.86,112.02,203.68,176.04,-0.01
20230131103915569,2023-01-31 10:39:15,692.52,197.86,110.57,208.05,176.04,-0.02
20230131103915750,2023-01-31 10:39:15,702.70,200.77,110.57,215.32,176.04,-0.01
20230131103915933,2023-01-31 10:39:15,688.15,199.32,106.21,205.14,177.49,0.00
20230131103916120,2023-01-31 10:39:16,688.15,196.41,110.57,205.14,176.04,0.01
20230131103916303,2023-01-31 10:39:16,682.33,196.41,110.57,200.77,174.58,0.01
20230131103916623,2023-01-31 10:39:16,680.88,199.32,109.11,194.95,177.49,0.00
20230131103916920,2023-01-31 10:39:16,685.24,200.77,106.21,199.32,178.95,0.00
20230131103917135,2023-01-31 10:39:17,689.61,196.41,107.66,209.50,176.04,-0.01
20230131103917349,2023-01-31 10:39:17,677.97,196.41,110.57,194.95,176.04,-0.01
20230131103917540,2023-01-31 10:39:17,651.78,189.13,106.21,196.41,160.04,0.01
20230131103917721,2023-01-31 10:39:17,122.21,30.55,16.00,43.65,32.01,-0.01
20230131103917904,2023-01-31 10:39:17,29.10,1.45,1.45,23.28,2.91,-0.01
20230131103918121,2023-01-31 10:39:18,16.00,2.91,-4.36,14.55,2.91,-0.01
20230131103918332,2023-01-31 10:39:18,16.00,4.36,-4.36,16.00,0.00,0.01
20230131103918573,2023-01-31 10:39:18,-5.82,-2.91,-4.36,0.00,1.45,0.01
20230131103918882,2023-01-31 10:39:18,20.37,5.82,2.91,7.27,4.36,0.01
20230131103919253,2023-01-31 10:39:19,59.65,17.46,5.82,21.82,14.55,-0.01
20230131103919482,2023-01-31 10:39:19,123.66,33.46,10.18,50.92,29.10,-0.01
20230131103919666,2023-01-31 10:39:19,213.87,61.10,26.19,75.65,50.92,0.03
20230131103919858,2023-01-31 10:39:19,298.25,93.11,43.65,87.29,74.20,-0.02
20230131103920047,2023-01-31 10:39:20,398.63,119.30,59.65,126.57,93.11,-0.02
20230131103920235,2023-01-31 10:39:20,484.47,146.94,66.92,151.31,119.30,0.01
20230131103920424,2023-01-31 10:39:20,500.47,145.49,72.74,160.04,122.21,-0.02
20230131103920641,2023-01-31 10:39:20,491.74,148.40,72.74,145.49,125.12,-0.04
20230131103920856,2023-01-31 10:39:20,490.29,145.49,74.20,151.31,119.30,0.00
20230131103921078,2023-01-31 10:39:21,484.47,149.85,65.47,149.85,119.30,-0.02
20230131103921490,2023-01-31 10:39:21,497.56,144.03,72.74,157.13,123.66,-0.02
20230131103921674,2023-01-31 10:39:21,539.76,157.13,78.56,171.67,132.39,0.01
20230131103921858,2023-01-31 10:39:21,532.48,154.22,81.47,162.94,133.85,-0.01
20230131103922046,2023-01-31 10:39:22,542.66,160.04,75.65,174.58,132.39,-0.01
20230131103922228,2023-01-31 10:39:22,522.30,155.67,74.20,160.04,132.39,-0.01
20230131103922437,2023-01-31 10:39:22,523.75,160.04,82.93,152.76,128.03,-0.01
20230131103922753,2023-01-31 10:39:22,525.21,155.67,75.65,165.85,128.03,-0.01
20230131103923065,2023-01-31 10:39:23,145.49,36.37,18.91,62.56,27.64,0.03
20230131103923398,2023-01-31 10:39:23,2.91,4.36,-2.91,0.00,1.45,0.00
20230131103923946,2023-01-31 10:39:23,11.64,-1.45,-2.91,16.00,0.00,0.00
20230131103924248,2023-01-31 10:39:24,17.46,2.91,0.00,11.64,2.91,-0.01
20230131103924566,2023-01-31 10:39:24,18.91,0.00,0.00,17.46,1.45,0.00
20230131103924947,2023-01-31 10:39:24,1.45,-1.45,0.00,2.91,0.00,0.01
20230131103925310,2023-01-31 10:39:25,17.46,4.36,-1.45,11.64,2.91,0.00
20230131103925642,2023-01-31 10:39:25,11.64,-1.45,1.45,10.18,1.45,0.00
20230131103925856,2023-01-31 10:39:25,14.55,-1.45,-2.91,16.00,2.91,0.03
20230131103926226,2023-01-31 10:39:26,33.46,4.36,1.45,20.37,7.27,-0.01
20230131103926434,2023-01-31 10:39:26,21.82,7.27,1.45,1.45,11.64,-0.01
20230131103926658,2023-01-31 10:39:26,30.55,5.82,2.91,10.18,11.64,-0.01
20230131103926899,2023-01-31 10:39:26,34.92,7.27,1.45,20.37,5.82,0.00
20230131103927141,2023-01-31 10:39:27,34.92,5.82,-1.45,20.37,10.18,-0.02
20230131103927386,2023-01-31 10:39:27,30.55,7.27,1.45,11.64,10.18,0.02
20230131103927625,2023-01-31 10:39:27,33.46,7.27,2.91,16.00,7.27,-0.01
20230131103927841,2023-01-31 10:39:27,24.73,8.73,0.00,7.27,8.73,0.03
20230131103928055,2023-01-31 10:39:28,26.19,2.91,-2.91,16.00,10.18,0.00
20230131103928354,2023-01-31 10:39:28,23.28,4.36,0.00,11.64,7.27,0.04
20230131103928640,2023-01-31 10:39:28,32.01,5.82,4.36,13.09,8.73,0.02
20230131103928892,2023-01-31 10:39:28,23.28,8.73,2.91,4.36,7.27,-0.02
20230131103929135,2023-01-31 10:39:29,17.46,2.91,5.82,0.00,8.73,0.00
20230131103929376,2023-01-31 10:39:29,30.55,5.82,0.00,16.00,8.73,-0.01
20230131103929625,2023-01-31 10:39:29,20.37,2.91,0.00,11.64,5.82,0.00
20230131103929842,2023-01-31 10:39:29,14.55,5.82,1.45,1.45,5.82,0.01
20230131103930051,2023-01-31 10:39:30,39.28,10.18,0.00,23.28,5.82,0.01
20230131103930270,2023-01-31 10:39:30,18.91,4.36,1.45,5.82,7.27,0.00
20230131103930478,2023-01-31 10:39:30,33.46,2.91,4.36,14.55,11.64,0.01
20230131103930883,2023-01-31 10:39:30,21.82,4.36,1.45,10.18,5.82,0.00
20230131103931132,2023-01-31 10:39:31,34.92,4.36,4.36,17.46,8.73,0.01
20230131103931377,2023-01-31 10:39:31,30.55,7.27,2.91,11.64,8.73,0.00
20230131103931626,2023-01-31 10:39:31,39.28,10.18,1.45,21.82,5.82,0.01
20230131103931845,2023-01-31 10:39:31,17.46,7.27,-1.45,4.36,7.27,-0.01
20230131103932058,2023-01-31 10:39:32,40.74,7.27,4.36,23.28,5.82,-0.01
20230131103932272,2023-01-31 10:39:32,13.09,2.91,-1.45,1.45,10.18,-0.03
20230131103932483,2023-01-31 10:39:32,21.82,2.91,4.36,5.82,8.73,0.01
20230131103932699,2023-01-31 10:39:32,33.46,4.36,0.00,18.91,10.18,0.01
20230131103933092,2023-01-31 10:39:33,18.91,8.73,-4.36,8.73,5.82,0.01
20230131103933380,2023-01-31 10:39:33,33.46,7.27,-1.45,21.82,5.82,-0.01
20230131103933624,2023-01-31 10:39:33,36.37,7.27,1.45,17.46,10.18,-0.01
20230131103933851,2023-01-31 10:39:33,24.73,5.82,-2.91,16.00,5.82,0.00
20230131103934072,2023-01-31 10:39:34,8.73,4.36,-4.36,1.45,7.27,-0.02
20230131103934285,2023-01-31 10:39:34,18.91,10.18,-2.91,2.91,8.73,-0.01
20230131103934493,2023-01-31 10:39:34,39.28,7.27,4.36,17.46,10.18,0.01
20230131103934704,2023-01-31 10:39:34,39.28,7.27,4.36,23.28,4.36,-0.01
20230131103934938,2023-01-31 10:39:34,23.28,5.82,-2.91,8.73,11.64,-0.01
20230131103935213,2023-01-31 10:39:35,32.01,5.82,-4.36,21.82,8.73,-0.01
20230131103935608,2023-01-31 10:39:35,18.91,5.82,-1.45,7.27,7.27,0.02
20230131103935874,2023-01-31 10:39:35,33.46,8.73,-1.45,16.00,10.18,0.01
20230131103936181,2023-01-31 10:39:36,42.19,4.36,2.91,24.73,10.18,-0.02
20230131103936486,2023-01-31 10:39:36,30.55,11.64,0.00,13.09,5.82,0.01
20230131105019676,2023-01-31 10:50:19,136.76,42.19,23.28,36.37,34.92,-0.01
20230131105019862,2023-01-31 10:50:19,244.42,65.47,39.28,74.20,65.47,-0.01
20230131105020072,2023-01-31 10:50:20,343.35,104.75,58.19,87.29,93.11,-0.01
20230131105020296,2023-01-31 10:50:20,455.37,135.30,80.02,114.93,125.12,-0.05
20230131105020513,2023-01-31 10:50:20,568.85,173.13,94.57,152.76,148.40,0.01
20230131105020731,2023-01-31 10:50:20,638.69,189.13,106.21,174.58,168.76,0.01
20230131105020943,2023-01-31 10:50:20,653.23,193.50,104.75,186.22,168.76,0.05
20230131105021127,2023-01-31 10:50:21,640.14,196.41,109.11,170.22,164.40,0.02
20230131105021471,2023-01-31 10:50:21,629.96,192.04,97.48,178.95,161.49,-0.03
20230131105021662,2023-01-31 10:50:21,647.42,189.13,103.30,194.95,160.04,-0.01
20230131105021846,2023-01-31 10:50:21,628.50,187.68,106.21,168.76,165.85,0.00
20230131105022040,2023-01-31 10:50:22,616.86,186.22,96.02,171.67,162.94,-0.04
20230131105022260,2023-01-31 10:50:22,627.05,194.95,97.48,173.13,161.49,0.01
20230131105022473,2023-01-31 10:50:22,187.68,53.83,27.64,58.19,48.01,0.00
20230131105022688,2023-01-31 10:50:22,16.00,1.45,8.73,1.45,4.36,0.01
20230131105022930,2023-01-31 10:50:22,-8.73,-2.91,4.36,-5.82,-4.36,0.00
20230131105023151,2023-01-31 10:50:23,-13.09,-4.36,4.36,-10.18,-2.91,0.02
20230131105023361,2023-01-31 10:50:23,-1.45,0.00,2.91,-2.91,-1.45,0.02
20230131105023720,2023-01-31 10:50:23,42.19,13.09,5.82,8.73,14.55,-0.03
20230131105023950,2023-01-31 10:50:23,130.94,40.74,20.37,32.01,37.83,0.01
20230131105024158,2023-01-31 10:50:24,240.05,74.20,34.92,65.47,65.47,-0.01
20230131105024371,2023-01-31 10:50:24,439.37,135.30,72.74,113.48,117.84,-0.03
20230131105024585,2023-01-31 10:50:24,596.49,176.04,97.48,165.85,157.13,-0.02
20230131105024795,2023-01-31 10:50:24,715.79,203.68,123.66,203.68,184.77,0.03
20230131105025008,2023-01-31 10:50:24,779.81,228.41,135.30,216.77,199.32,0.01
20230131105025201,2023-01-31 10:50:25,782.72,225.50,132.39,226.96,197.86,-0.01
20230131105025393,2023-01-31 10:50:25,768.17,219.68,130.94,219.68,197.86,-0.01
20230131105025575,2023-01-31 10:50:25,778.35,228.41,136.76,216.77,196.41,-0.03
20230131105025791,2023-01-31 10:50:25,760.89,216.77,129.48,221.14,193.50,0.02
20230131105026145,2023-01-31 10:50:26,755.08,219.68,129.48,215.32,190.59,-0.03
20230131105026463,2023-01-31 10:50:26,717.25,218.23,119.30,200.77,178.95,0.01
20230131105026788,2023-01-31 10:50:26,190.59,50.92,32.01,61.10,46.56,0.00
20230131105027097,2023-01-31 10:50:27,1.45,1.45,8.73,-8.73,0.00,0.01
20230131105027406,2023-01-31 10:50:27,0.00,1.45,2.91,-4.36,0.00,0.02
20230131105027708,2023-01-31 10:50:27,-17.46,0.00,2.91,-16.00,-4.36,0.02
20230131105028035,2023-01-31 10:50:28,-26.19,-2.91,-1.45,-16.00,-5.82,-0.01
20230131105028622,2023-01-31 10:50:28,-21.82,-2.91,1.45,-16.00,-4.36,-0.01
20230131105028995,2023-01-31 10:50:28,26.19,5.82,2.91,8.73,8.73,0.01
20230131105029322,2023-01-31 10:50:29,104.75,24.73,17.46,33.46,29.10,-0.02
20230131105029532,2023-01-31 10:50:29,192.04,55.28,34.92,49.47,52.38,0.03
20230131105029719,2023-01-31 10:50:29,372.45,110.57,58.19,112.02,91.66,0.01
20230131105029905,2023-01-31 10:50:29,541.21,158.58,85.84,154.22,142.58,0.01
20230131105030086,2023-01-31 10:50:30,686.70,196.41,114.93,192.04,183.31,-0.01
20230131105030288,2023-01-31 10:50:30,755.08,206.59,128.03,229.87,190.59,0.04
20230131105030508,2023-01-31 10:50:30,724.52,206.59,123.66,203.68,190.59,-0.01
20230131105030911,2023-01-31 10:50:30,747.80,206.59,126.57,222.59,192.04,0.03
20230131105031120,2023-01-31 10:50:31,737.62,206.59,128.03,210.96,192.04,0.01
20230131105031310,2023-01-31 10:50:31,727.43,206.59,120.75,209.50,190.59,-0.01
20230131105031497,2023-01-31 10:50:31,730.34,208.05,125.12,210.96,186.22,0.01
20230131105031678,2023-01-31 10:50:31,632.87,183.31,100.39,192.04,157.13,0.03
20230131105031863,2023-01-31 10:50:31,128.03,32.01,21.82,40.74,33.46,0.01
20230131105032050,2023-01-31 10:50:32,11.64,5.82,8.73,-7.27,4.36,0.01
20230131105032278,2023-01-31 10:50:32,-18.91,-4.36,5.82,-16.00,-4.36,0.00
20230131105032520,2023-01-31 10:50:32,-17.46,-7.27,-1.45,-7.27,-1.45,0.01
20230131105032769,2023-01-31 10:50:32,-10.18,-4.36,0.00,-2.91,-2.91,0.00
20230131105033206,2023-01-31 10:50:33,1.45,-1.45,2.91,-2.91,2.91,0.02
20230131105033415,2023-01-31 10:50:33,93.11,29.10,17.46,23.28,23.28,0.01
20230131105033597,2023-01-31 10:50:33,186.22,61.10,36.37,40.74,48.01,-0.03
20230131105033782,2023-01-31 10:50:33,350.62,98.93,58.19,103.30,90.20,-0.01
20230131105033969,2023-01-31 10:50:33,504.84,155.67,82.93,133.85,132.39,0.03
20230131105034153,2023-01-31 10:50:34,696.88,196.41,123.66,192.04,184.77,0.01
20230131105034356,2023-01-31 10:50:34,865.64,241.51,151.31,245.87,226.96,0.02
20230131105034570,2023-01-31 10:50:34,912.20,256.06,158.58,264.79,232.78,-0.01
20230131105034781,2023-01-31 10:50:34,923.84,256.06,162.94,269.15,235.69,-0.01
20230131105034998,2023-01-31 10:50:34,904.93,253.15,158.58,263.33,229.87,0.01
20230131105035232,2023-01-31 10:50:35,912.20,253.15,161.49,267.70,229.87,-0.01
20230131105035568,2023-01-31 10:50:35,919.47,248.78,164.40,276.42,229.87,0.01
20230131105035754,2023-01-31 10:50:35,897.65,248.78,160.04,260.42,228.41,-0.01
20230131105035940,2023-01-31 10:50:35,888.92,247.33,157.13,256.06,228.41,-0.02
20230131105036121,2023-01-31 10:50:36,354.99,100.39,53.83,119.30,81.47,0.01
20230131105036311,2023-01-31 10:50:36,46.56,11.64,10.18,14.55,10.18,0.01
20230131105036552,2023-01-31 10:50:36,-2.91,-4.36,2.91,-1.45,0.00,0.02
20230131105036793,2023-01-31 10:50:36,-11.64,0.00,7.27,-14.55,-4.36,-0.01
20230131105037037,2023-01-31 10:50:37,-2.91,1.45,4.36,-5.82,-2.91,0.00
20230131105037281,2023-01-31 10:50:37,-21.82,-2.91,1.45,-16.00,-4.36,-0.01
20230131105037549,2023-01-31 10:50:37,-8.73,0.00,2.91,-16.00,4.36,0.02
20230131105037876,2023-01-31 10:50:37,53.83,18.91,13.09,5.82,16.00,0.01
20230131105038085,2023-01-31 10:50:38,136.76,39.28,20.37,45.10,32.01,-0.01
20230131105038266,2023-01-31 10:50:38,224.05,65.47,36.37,61.10,61.10,-0.04
20230131105038477,2023-01-31 10:50:38,369.54,106.21,64.01,98.93,100.39,0.01
20230131105038690,2023-01-31 10:50:38,513.57,149.85,84.38,144.03,135.30,0.05
20230131105038902,2023-01-31 10:50:38,593.59,170.22,100.39,161.49,161.49,0.00
20230131105039117,2023-01-31 10:50:39,677.97,194.95,103.30,202.23,177.49,0.01
20230131105039328,2023-01-31 10:50:39,692.52,196.41,112.02,208.05,176.04,-0.02
20230131105039528,2023-01-31 10:50:39,667.78,194.95,109.11,187.68,176.04,-0.03
20230131105039844,2023-01-31 10:50:39,689.61,199.32,113.48,202.23,174.58,-0.02
20230131105040271,2023-01-31 10:50:40,688.15,199.32,110.57,202.23,176.04,-0.04
20230131105040570,2023-01-31 10:50:40,667.78,193.50,109.11,186.22,178.95,0.04
20230131105040894,2023-01-31 10:50:40,606.68,183.31,96.02,171.67,155.67,-0.02
20230131105041203,2023-01-31 10:50:41,120.75,34.92,20.37,40.74,24.73,-0.01
20230131105041500,2023-01-31 10:50:41,11.64,-2.91,5.82,7.27,1.45,-0.01
20230131105041798,2023-01-31 10:50:41,-20.37,-5.82,1.45,-14.55,-1.45,0.01
20230131105042111,2023-01-31 10:50:42,-13.09,-4.36,2.91,-5.82,-5.82,0.01
20230131105042632,2023-01-31 10:50:42,-13.09,-4.36,2.91,-7.27,-4.36,0.03
20230131105042943,2023-01-31 10:50:42,11.64,4.36,4.36,0.00,2.91,0.02
20230131105043186,2023-01-31 10:50:43,55.28,14.55,16.00,2.91,21.82,-0.01
20230131105043430,2023-01-31 10:50:43,167.31,52.38,23.28,50.92,40.74,0.01
20230131105043614,2023-01-31 10:50:43,299.70,88.75,46.56,88.75,75.65,-0.03
20230131105043795,2023-01-31 10:50:43,427.73,128.03,62.56,122.21,114.93,-0.02
20230131105043979,2023-01-31 10:50:43,531.03,155.67,81.47,149.85,144.03,0.01
20230131105044164,2023-01-31 10:50:44,666.33,183.31,107.66,200.77,174.58,-0.05
20230131105044350,2023-01-31 10:50:44,672.15,183.31,112.02,200.77,176.04,0.01
20230131105044544,2023-01-31 10:50:44,672.15,192.04,116.39,189.13,174.58,0.00
20230131105044941,2023-01-31 10:50:44,680.88,189.13,113.48,203.68,174.58,0.00
20230131105045154,2023-01-31 10:50:45,673.60,183.31,110.57,205.14,174.58,0.03
20230131105045365,2023-01-31 10:50:45,672.15,192.04,106.21,199.32,174.58,-0.01
20230131105045571,2023-01-31 10:50:45,644.51,183.31,106.21,178.95,176.04,0.00
20230131105045754,2023-01-31 10:50:45,661.96,187.68,116.39,186.22,171.67,-0.02
20230131105045939,2023-01-31 10:50:45,664.87,186.22,104.75,202.23,171.67,0.01
20230131105046127,2023-01-31 10:50:46,149.85,45.10,26.19,40.74,37.83,-0.02
20230131105046311,2023-01-31 10:50:46,8.73,0.00,4.36,1.45,2.91,0.00
20230131105046526,2023-01-31 10:50:46,-18.91,2.91,0.00,-16.00,-5.82,0.01
20230131105046779,2023-01-31 10:50:46,-16.00,-5.82,5.82,-14.55,-1.45,0.02
20230131105047122,2023-01-31 10:50:47,-13.09,-2.91,1.45,-11.64,0.00,-0.01
20230131105047446,2023-01-31 10:50:47,-11.64,0.00,4.36,-10.18,-5.82,0.03
20230131105047669,2023-01-31 10:50:47,-10.18,4.36,1.45,-16.00,0.00,-0.03
20230131105047882,2023-01-31 10:50:47,50.92,17.46,11.64,7.27,14.55,-0.04
20230131105048095,2023-01-31 10:50:48,144.03,43.65,20.37,39.28,40.74,-0.03
20230131105048289,2023-01-31 10:50:48,283.70,84.38,40.74,84.38,74.20,0.00
20230131105048477,2023-01-31 10:50:48,334.62,97.48,50.92,97.48,88.75,0.01
20230131105048679,2023-01-31 10:50:48,397.18,119.30,68.38,104.75,104.75,-0.05
20230131105048891,2023-01-31 10:50:48,477.20,139.67,75.65,135.30,126.57,0.01
20230131105049104,2023-01-31 10:50:49,494.65,151.31,78.56,130.94,133.85,0.02
20230131105049364,2023-01-31 10:50:49,574.67,168.76,91.66,162.94,151.31,-0.02
20230131105049696,2023-01-31 10:50:49,592.13,170.22,97.48,168.76,155.67,-0.03
20230131105049878,2023-01-31 10:50:49,574.67,173.13,93.11,157.13,151.31,0.03
20230131105050060,2023-01-31 10:50:50,587.77,162.94,97.48,171.67,155.67,-0.01
20230131105050245,2023-01-31 10:50:50,576.13,171.67,94.57,158.58,151.31,0.01
20230131105050431,2023-01-31 10:50:50,586.31,168.76,93.11,174.58,149.85,0.03
20230131105050614,2023-01-31 10:50:50,580.49,167.31,91.66,170.22,151.31,0.04
20230131105050829,2023-01-31 10:50:50,584.86,165.85,90.20,177.49,151.31,-0.01
20230131105051046,2023-01-31 10:50:51,568.85,170.22,91.66,155.67,151.31,-0.03
20230131105051257,2023-01-31 10:50:51,590.68,173.13,96.02,168.76,152.76,0.00
20230131105051474,2023-01-31 10:50:51,333.16,98.93,52.38,97.48,84.38,0.03
20230131105051759,2023-01-31 10:50:51,32.01,11.64,10.18,2.91,7.27,-0.03
20230131105052050,2023-01-31 10:50:52,-13.09,1.45,1.45,-11.64,-4.36,-0.01
20230131105052263,2023-01-31 10:50:52,-16.00,-7.27,1.45,-8.73,-1.45,0.01
20230131105052473,2023-01-31 10:50:52,-13.09,-1.45,-2.91,-5.82,-2.91,-0.01
20230131105052691,2023-01-31 10:50:52,-23.28,-5.82,2.91,-16.00,-4.36,0.03
20230131105052955,2023-01-31 10:50:52,-23.28,0.00,0.00,-16.00,-7.27,-0.01
20230131105053308,2023-01-31 10:50:53,-21.82,-2.91,0.00,-16.00,-2.91,-0.01
20230131105053678,2023-01-31 10:50:53,-18.91,1.45,-2.91,-14.55,-2.91,-0.02
20230131105054068,2023-01-31 10:50:54,-10.18,-5.82,4.36,-7.27,-1.45,0.03
20230131105054506,2023-01-31 10:50:54,-10.18,-5.82,5.82,-5.82,-4.36,-0.02
20230131105054828,2023-01-31 10:50:54,-11.64,-2.91,0.00,-2.91,-5.82,0.02
20230131105055186,2023-01-31 10:50:55,-17.46,-2.91,2.91,-10.18,-7.27,-0.01
20230131105055547,2023-01-31 10:50:55,-7.27,2.91,0.00,-7.27,-2.91,0.01
20230131105055886,2023-01-31 10:50:55,-11.64,-5.82,0.00,-4.36,-1.45,0.01
20230131105056195,2023-01-31 10:50:56,-24.73,-4.36,2.91,-16.00,-7.27,0.01
20230131105056505,2023-01-31 10:50:56,-18.91,-1.45,1.45,-16.00,-2.91,0.01
20230131105056779,2023-01-31 10:50:56,-14.55,-5.82,0.00,-1.45,-7.27,-0.03
20230131105057028,2023-01-31 10:50:57,-10.18,-2.91,-2.91,-1.45,-2.91,-0.01
20230131105057275,2023-01-31 10:50:57,-17.46,-5.82,-1.45,-2.91,-7.27,-0.01
20230131105057525,2023-01-31 10:50:57,-26.19,-5.82,0.00,-14.55,-5.82,0.01
20230131105057766,2023-01-31 10:50:57,-23.28,2.91,-2.91,-16.00,-7.27,0.02
20230131105057983,2023-01-31 10:50:57,-17.46,-2.91,2.91,-16.00,-1.45,-0.01
20230131105058191,2023-01-31 10:50:58,-23.28,-4.36,1.45,-16.00,-4.36,0.02
20230131105058404,2023-01-31 10:50:58,-30.55,-7.27,-2.91,-16.00,-4.36,0.03
20230131105058624,2023-01-31 10:50:58,-20.37,-4.36,0.00,-8.73,-7.27,0.01
20230131105059019,2023-01-31 10:50:59,-5.82,-2.91,1.45,-1.45,-2.91,0.00
20230131105059267,2023-01-31 10:50:59,-26.19,0.00,-2.91,-16.00,-7.27,-0.01
20230131105059509,2023-01-31 10:50:59,-21.82,0.00,0.00,-16.00,-5.82,0.02
